id,time
6597069939305,15.31
6597069941584,28.83
6597069942657,22.69
6597069944274,15.83
6597069946139,13.08
6597069946170,23.98
6597069946717,16.18
6597069949748,27.71
6597069952668,15.78
6597069953720,19.30
6597069959306,17.74
6597069959436,15.67
6597069962462,14.54
6597069963019,15.50
6597069966306,14.84
6597069966985,21.38
6597069967451,12.12
6597069967578,23.54
6597069970025,21.96
6597069971950,12.23
6597069972815,20.34
6597069973255,34.55
6597069974049,14.32
6597069975649,18.50
6597069975851,18.31
6597069975881,10.69
6597069979423,17.28
6597069982173,12.28
6597069982372,18.31
6597069986653,11.88
6597069987723,32.04
6597069990979,24.36
6597069993866,21.24
6597069994169,23.90
6597069997835,20.03
6597069998137,9.95
6597070000545,22.37
6597070001893,64.52
6597070001946,21.11
6597070003673,19.73
6597070004979,18.84
6597070005254,12.70
6597070007869,17.63
6597070009209,18.88
6597070010392,16.45
6597070013437,16.52
6597070014797,16.28
6597070015034,17.56
6597070015264,17.07
6597070015424,19.51
6597070016231,21.87
6597070018383,15.26
6597070021197,14.00
6597070021455,28.17
6597070022927,27.94
6597070023095,13.50
6597070023994,14.72
6597070024940,20.30
6597070025365,11.84
6597070026826,13.21
6597070027228,16.25
6597070027307,23.10
6597070028106,14.21
6597070029038,16.64
6597070029348,18.34
6597070030433,24.19
6597070031180,16.98
6597070032588,17.16
6597070032878,20.35
6597070033090,18.74
6597070034672,16.53
6597070036982,14.86
6597070038010,15.04
6597070038210,12.82
6597070040871,12.30
6597070045427,14.45
6597070046235,26.10
6597070046697,17.60
6597070046929,20.50
6597070049389,18.02
6597070050172,21.91
6597070050625,21.64
6597070051152,21.06
6597070051755,10.83
6597070052479,16.75
6597070054310,17.95
6597070054816,20.82
6597070055194,17.85
6597070055228,20.52
6597070056192,19.61
6597070056403,18.21
6597070057809,14.52
6597070057971,22.30
6597070058526,13.78
6597070058776,23.59
6597070058959,16.32
6597070059099,21.45
6597070059422,17.48
6597070059519,30.02
6597070059812,13.59
6597070060767,17.12
6597070061006,22.55
6597070062535,23.24
6597070063667,17.41
6597070065890,20.08
6597070068401,12.94
6597070071914,14.49
6597070074530,19.05
6597070074556,28.47
6597070077405,20.94
6597070077624,14.66
6597070080127,23.28
6597070080720,19.66
6597070082954,19.44
6597070083174,21.49
6597070083209,15.90
6597070084484,13.15
6597070085621,22.73
6597070085689,24.44
6597070088879,13.77
6597070090729,14.09
6597070091544,16.15
6597070091551,14.47
6597070091656,17.27
6597070093888,23.70
6597070094495,15.30
6597070098629,8.38
6597070100121,16.86
6597070102009,17.06
6597070103436,21.85
6597070104929,19.92
6597070105993,16.79
6597070106553,10.45
6597070106860,20.73
6597070113021,12.88
6597070113578,19.74
6597070115836,15.24
6597070119973,22.26
6597070121387,13.91
6597070123267,24.78
6597070123882,15.71
6597070124445,16.14
6597070125586,21.90
6597070127543,9.89
6597070128184,14.88
6597070131247,14.05
6597070134943,18.47
6597070135508,19.67
6597070135837,22.79
6597070135964,15.69
6597070136662,18.55
6597070138060,14.04
6597070138202,19.49
6597070139924,17.54
6597070141343,15.39
6597070141662,14.23
6597070141885,13.15
6597070142072,19.85
6597070145942,15.50
6597070146588,14.11
6597070147200,12.13
6597070152805,20.74
6597070154697,23.81
6597070156461,22.81
6597070156592,20.53
6597070157065,15.56
6597070157493,18.39
6597070160180,16.96
6597070162188,17.14
6597070163450,23.70
6597070163888,19.63
6597070165721,20.28
6597070166088,17.54
6597070168700,20.90
6597070170245,21.30
6597070172123,13.04
6597070172367,12.02
6597070173065,18.13
6597070173288,20.59
6597070173826,14.39
6597070173877,18.92
6597070176431,26.20
6597070176583,21.46
6597070178808,14.79
6597070180212,15.23
6597070180705,23.51
6597070182524,20.20
6597070184949,18.56
6597070185460,29.24
6597070185700,16.76
6597070187114,10.74
6597070191819,18.96
6597070196067,15.93
6597070196095,16.83
6597070196205,41.04
6597070196411,12.27
6597070196431,11.94
6597070200925,26.40
6597070201147,23.06
6597070202088,17.10
6597070205420,15.97
6597070205495,19.21
6597070206407,18.84
6597070207158,15.31
6597070208265,10.92
6597070208522,76.10
6597070209856,26.28
6597070212597,17.90
6597070213708,14.11
6597070214082,20.02
6597070214539,15.71
6597070216768,13.74
6597070217733,12.48
6597070220575,16.06
6597070223991,18.14
6597070224452,21.09
6597070225505,23.84
6597070228563,18.71
6597070228739,11.02
6597070230373,16.92
6597070232956,20.44
6597070233986,20.20
6597070234503,15.23
6597070234718,21.42
6597070235267,20.89
6597070235469,15.45
6597070236444,20.69
6597070237134,17.11
6597070237636,12.15
6597070239712,15.58
6597070247269,18.65
6597070247688,25.13
6597070248397,16.27
6597070249066,17.28
6597070250837,10.19
6597070252041,14.49
6597070255364,18.39
6597070257994,23.56
6597070260459,16.11
6597070261135,16.10
6597070261181,18.80
6597070263034,19.88
6597070265861,18.85
6597070266168,12.05
6597070266815,14.22
6597070270864,22.41
6597070271021,16.03
6597070271050,25.20
6597070271775,19.82
6597070273063,14.97
6597070273741,14.98
6597070275679,13.08
6597070276610,17.10
6597070278382,13.64
6597070279450,11.12
6597070280036,19.07
6597070280706,13.92
6597070283482,21.93
6597070283937,23.11
6597070285456,16.54
6597070285535,16.74
6597070286278,17.62
6597070286858,21.45
6597070287010,11.70
6597070287215,16.87
6597070288224,16.95
6597070291882,8.95
6597070292401,27.26
6597070292777,20.04
6597070293344,16.93
6597070297228,19.07
6597070298070,11.65
6597070298263,12.92
6597070300715,16.10
6597070305141,20.33
6597070307723,15.04
6597070307836,22.46
6597070311275,19.71
6597070312950,19.52
6597070313237,20.88
6597070313890,21.02
6597070316620,18.94
6597070317103,12.26
6597070317468,20.68
6597070319077,17.02
6597070319451,19.43
6597070321642,17.92
6597070322077,16.76
6597070323205,24.09
6597070324190,18.12
6597070324415,16.74
6597070327328,16.80
6597070328306,12.28
6597070329674,14.06
6597070332952,10.69
6597070333841,20.34
6597070339286,12.89
6597070339614,17.68
6597070340550,17.97
6597070341928,20.88
6597070342691,20.80
6597070343957,15.06
6597070344922,13.06
6597070345049,22.84
6597070346006,19.77
6597070346984,12.85
6597070347824,8.80
6597070348222,10.90
6597070352239,14.84
6597070353075,31.31
6597070353712,17.59
6597070355407,17.31
6597070355412,15.50
6597070359654,17.60
6597070361171,11.92
6597070362860,17.14
6597070364204,10.16
6597070364693,17.65
6597070366823,23.11
6597070367767,12.22
6597070370738,14.70
6597070370947,19.16
6597070372440,26.59
6597070373606,18.88
6597070374226,13.83
6597070377247,11.84
6597070377638,13.32
6597070379172,12.81
6597070383216,16.31
6597070383522,23.31
6597070383743,11.52
6597070384053,16.47
6597070386476,17.62
6597070386906,27.45
6597070387709,19.48
6597070389084,13.48
6597070390101,13.34
6597070390348,13.40
6597070393184,11.79
6597070396186,25.69
6597070398804,12.90
6597070398960,13.51
6597070400230,15.05
6597070400570,24.07
6597070405290,23.98
6597070406720,10.07
6597070407202,16.86
6597070410279,17.91
6597070411168,23.35
6597070412127,19.77
6597070412863,21.44
6597070413396,11.36
6597070413766,19.80
6597070414469,19.48
6597070415406,12.19
6597070416468,13.45
6597070417395,15.14
6597070417594,11.54
6597070417749,14.58
6597070418180,22.64
6597070420317,12.02
6597070420542,19.74
6597070422676,22.94
6597070423159,18.88
6597070423433,16.57
6597070425089,13.57
6597070428619,14.86
6597070429838,15.78
6597070431206,16.58
6597070431426,20.19
6597070431901,22.00
6597070432139,13.94
6597070432842,17.22
6597070433529,8.90
6597070434401,22.39
6597070434666,19.95
6597070437172,12.97
6597070437834,23.64
6597070439796,20.63
6597070440904,18.51
6597070441131,19.64
6597070443818,16.79
6597070443860,22.36
6597070447376,12.94
6597070447698,9.71
6597070449179,17.88
6597070449678,11.92
6597070450176,14.58
6597070450495,27.78
6597070450736,16.88
6597070451175,28.56
6597070451922,22.35
6597070451987,27.92
6597070452659,23.33
6597070452732,17.61
6597070454360,19.20
6597070455513,11.28
6597070456466,19.22
6597070457556,17.04
6597070457726,22.63
6597070458243,17.45
6597070461610,13.48
6597070463390,17.51
6597070467550,12.40
6597070467952,20.00
6597070470017,17.44
6597070470047,10.60
6597070475377,18.91
6597070475550,20.65
6597070476053,9.92
6597070476122,15.43
6597070478117,26.44
6597070478808,21.75
6597070478824,18.48
6597070479302,20.51
6597070480905,12.19
6597070484437,12.46
6597070485180,20.69
6597070486729,38.30
6597070489445,14.92
6597070491828,20.76
6597070492177,16.07
6597070493168,21.83
6597070495273,24.72
6597070496839,26.69
6597070497027,22.52
6597070499749,16.16
6597070500947,14.32
6597070501321,12.16
6597070501579,27.38
6597070502593,17.48
6597070503013,15.33
6597070503665,21.66
6597070503827,12.75
6597070503866,20.99
6597070505319,19.64
6597070505798,22.51
6597070505801,17.94
6597070509097,13.09
6597070509158,24.62
6597070510686,23.07
6597070513251,20.53
6597070514450,22.02
6597070514466,16.30
6597070518602,22.95
6597070518803,9.14
6597070519418,20.07
6597070520652,17.87
6597070521356,20.39
6597070522839,15.51
6597070523042,14.47
6597070523892,21.71
6597070524605,22.15
6597070526046,18.56
6597070526244,14.30
6597070526624,19.95
6597070527172,18.38
6597070529330,21.42
6597070531391,13.37
6597070531846,18.66
6597070531936,14.48
6597070532303,9.15
6597070535401,9.48
6597070538979,14.06
6597070539740,14.54
6597070540603,8.99
6597070542356,20.95
6597070544860,14.99
6597070546278,9.36
6597070546696,25.92
6597070547193,17.14
6597070548383,16.13
6597070548412,12.18
6597070548901,10.84
6597070553960,20.73
6597070554228,16.08
6597070557056,18.86
6597070560806,17.39
6597070562127,26.11
6597070562950,16.47
6597070562989,19.12
6597070570698,15.14
6597070571728,10.86
6597070574397,17.37
6597070574759,12.17
6597070574890,18.71
6597070578285,10.86
6597070578709,29.05
6597070579159,19.05
6597070585816,14.49
6597070586815,16.29
6597070587377,22.73
6597070587800,16.10
6597070588465,16.50
6597070588641,13.19
6597070591974,21.14
6597070594560,18.82
6597070595256,11.90
6597070595760,20.47
6597070597246,20.25
6597070597484,18.45
6597070599295,13.96
6597070606561,20.98
6597070609443,9.72
6597070616324,13.35
6597070616926,22.90
6597070621380,18.67
6597070622088,17.75
6597070623503,11.32
6597070624454,17.46
6597070624881,16.33
6597070625755,13.60
6597070626228,8.84
6597070626664,20.85
6597070626763,14.40
6597070630105,23.45
6597070630256,24.81
6597070631118,17.41
6597070633712,13.11
6597070636661,14.78
6597070636702,25.09
6597070639092,15.10
6597070639646,13.46
6597070639744,12.64
6597070641274,12.33
6597070642101,18.91
6597070642927,15.41
6597070645549,12.13
6597070646817,18.32
6597070646963,13.26
6597070647220,22.66
6597070650156,17.44
6597070650518,20.79
6597070652647,11.52
6597070652889,14.89
6597070652893,22.28
6597070655906,28.47
6597070656278,20.98
6597070656474,19.48
6597070658988,22.14
6597070660701,17.69
6597070661258,27.71
6597070663081,21.56
6597070664659,20.97
6597070670105,23.72
6597070673076,14.30
6597070676752,17.57
6597070679008,18.09
6597070680747,19.30
6597070681973,22.18
6597070684326,9.82
6597070685923,9.95
6597070686719,103.57
6597070688079,5.38
6597070688836,19.21
6597070689310,11.21
6597070689877,15.68
6597070690110,18.01
6597070691376,16.38
6597070691474,14.60
6597070692396,20.20
6597070693379,28.29
6597070694526,18.56
6597070694856,12.69
6597070694915,15.22
6597070695846,17.24
6597070698498,21.73
6597070700276,19.98
6597070705815,12.83
6597070707437,13.02
6597070707548,6.37
6597070708381,29.14
6597070708996,17.50
6597070709466,18.10
6597070713080,23.42
6597070713993,19.72
6597070714182,14.33
6597070714394,10.10
6597070714661,15.59
6597070715984,30.45
6597070717410,19.12
6597070718916,11.78
6597070719227,14.27
6597070719616,10.76
6597070721282,16.18
6597070722680,11.88
6597070723375,20.69
6597070724551,23.18
6597070724946,32.04
6597070730927,16.96
6597070733155,21.43
6597070733187,17.32
6597070733353,29.27
6597070734129,18.63
6597070734597,13.25
6597070735616,22.44
6597070736289,15.21
6597070736338,12.23
6597070737719,24.28
6597070743192,18.40
6597070743367,13.33
6597070744310,16.68
6597070744724,15.89
6597070746625,26.77
6597070746865,15.30
6597070748470,12.44
6597070749708,10.44
6597070750546,18.81
6597070751150,18.56
6597070751812,20.70
6597070753760,14.21
6597070754000,17.53
6597070754943,28.16
6597070756598,16.09
6597070757161,14.75
6597070757203,20.72
6597070757383,16.92
6597070758683,15.59
6597070760174,16.83
6597070760461,12.97
6597070761058,13.87
6597070762601,19.11
6597070763242,25.26
6597070765107,22.98
6597070766094,17.62
6597070766468,20.43
8796093024027,16.60
8796093024770,18.25
8796093025976,19.67
8796093027254,20.58
8796093029378,14.88
8796093030310,19.24
8796093030969,14.47
8796093031922,17.83
8796093032989,9.53
8796093033675,17.54
8796093035422,20.85
8796093036307,17.68
8796093036768,16.05
8796093037724,14.56
8796093038788,30.17
8796093040495,17.57
8796093041263,8.72
8796093043870,19.98
8796093044982,16.40
8796093047372,16.06
8796093048416,17.92
8796093049050,18.82
8796093050533,20.12
8796093052417,12.77
8796093054625,13.42
8796093060917,22.34
8796093062937,15.27
8796093063507,28.27
8796093064494,12.23
8796093067889,18.78
8796093067948,18.26
8796093069855,13.72
8796093069941,13.43
8796093072350,15.97
8796093072732,15.09
8796093073074,13.37
8796093076007,18.11
8796093078531,9.46
8796093081770,12.51
8796093082930,18.32
8796093085678,14.33
8796093086973,16.17
8796093088637,16.07
8796093089077,15.93
8796093089097,24.23
8796093089645,15.53
8796093090582,18.49
8796093096803,11.17
8796093098032,15.70
8796093098047,21.27
8796093099082,10.91
8796093100272,19.70
8796093101860,17.42
8796093103009,15.49
8796093104209,16.20
8796093104222,22.67
8796093105196,21.99
8796093107667,23.21
8796093117143,21.28
8796093117371,20.66
8796093117457,15.20
8796093118070,18.33
8796093119851,17.89
8796093121724,16.45
8796093121967,18.89
8796093122281,12.27
8796093122437,21.23
8796093122652,24.44
8796093122784,16.68
8796093123052,18.21
8796093123846,17.35
8796093124698,14.40
8796093125127,17.43
8796093126932,15.39
8796093128811,19.85
8796093132379,16.46
8796093132589,9.66
8796093133016,19.51
8796093133156,23.97
8796093135802,19.00
8796093138204,22.28
8796093138564,11.78
8796093138815,20.23
8796093139462,26.37
8796093142705,13.84
8796093144273,21.69
8796093146024,19.59
8796093147383,11.30
8796093148607,22.25
8796093150358,21.59
8796093156096,22.21
8796093156825,25.55
8796093158133,13.01
8796093158598,20.20
8796093161545,17.35
8796093161680,16.37
8796093164232,10.92
8796093164405,12.99
8796093165811,16.53
8796093166725,21.46
8796093167089,15.77
8796093168252,19.65
8796093169241,7.27
8796093169263,15.83
8796093173189,13.33
8796093174266,14.87
8796093174873,13.88
8796093177002,15.02
8796093177146,26.09
8796093180060,8.23
8796093182279,7.56
8796093186356,13.66
8796093186716,19.06
8796093193539,14.42
8796093194814,11.60
8796093196143,17.42
8796093196650,12.09
8796093196703,21.55
8796093197301,15.42
8796093197626,19.29
8796093198714,18.06
8796093200598,19.64
8796093201798,14.65
8796093201939,15.01
8796093206191,18.15
8796093206389,17.61
8796093209364,16.76
8796093210222,20.40
8796093211903,15.63
8796093212401,15.71
8796093212535,22.38
8796093213244,19.65
8796093217553,22.36
8796093217856,11.07
8796093220033,18.26
8796093221227,8.68
8796093221424,11.63
8796093221539,18.96
8796093221846,18.15
8796093222151,14.70
8796093223375,19.96
8796093224482,18.02
8796093224688,18.90
8796093224768,16.38
8796093225934,15.86
8796093226552,18.84
8796093227135,22.39
8796093229246,22.99
8796093230306,15.48
8796093233955,15.93
8796093234614,21.18
8796093238430,16.73
8796093238963,13.28
8796093242822,19.87
8796093243368,11.88
8796093243863,16.96
8796093244625,15.58
8796093246827,12.02
8796093247396,11.69
8796093249139,23.18
8796093249492,19.17
8796093252307,18.27
8796093254807,16.31
8796093256507,19.49
8796093256618,15.32
8796093257349,23.13
8796093259306,12.68
8796093260303,17.65
8796093260393,22.96
8796093261107,16.80
8796093264256,19.62
8796093265388,17.47
8796093267550,17.52
8796093268185,14.09
8796093268491,19.26
8796093269034,16.70
8796093270180,18.53
8796093271139,23.29
8796093271189,20.01
8796093272416,17.48
8796093274711,17.44
8796093275309,20.69
8796093276826,17.80
8796093277168,8.44
8796093277605,23.54
8796093278024,20.18
8796093280107,16.97
8796093280769,18.14
8796093282648,19.90
8796093284539,11.39
8796093288610,27.43
8796093288747,15.39
8796093289716,5.73
8796093290414,12.76
8796093290564,15.62
8796093291106,13.15
8796093294240,26.47
8796093295543,14.65
8796093295955,8.81
8796093297614,21.30
8796093299148,23.66
8796093300147,26.40
8796093300752,20.30
8796093300888,13.70
8796093303089,21.46
8796093303258,28.83
8796093304273,10.17
8796093304977,19.55
8796093305098,24.47
8796093305373,17.83
8796093305994,15.87
8796093306290,20.48
8796093306493,14.24
8796093307365,16.35
8796093307744,12.68
8796093308622,11.85
8796093309429,19.65
8796093309600,10.70
8796093311146,15.20
8796093313572,13.85
8796093313649,13.19
8796093315023,18.76
8796093315620,14.12
8796093316524,12.46
8796093316687,12.75
8796093317015,15.51
8796093321576,19.39
8796093321721,18.99
8796093323614,21.80
8796093324927,15.77
8796093325750,15.21
8796093329083,18.89
8796093333972,17.51
8796093334126,20.33
8796093334908,26.47
8796093334982,21.21
8796093335246,13.65
8796093336320,20.13
8796093336569,18.23
8796093336774,9.51
8796093337384,13.19
8796093338112,15.95
8796093338343,18.84
8796093339478,27.68
8796093341147,21.94
8796093341413,14.09
8796093341511,17.01
8796093342338,21.14
8796093342861,17.22
8796093344105,22.01
8796093345527,18.20
8796093346608,16.45
8796093348660,25.10
8796093349695,17.86
8796093350009,31.14
8796093352021,11.36
8796093352369,14.54
8796093355153,20.30
8796093357038,17.80
8796093359411,21.94
8796093361123,15.80
8796093361337,13.62
8796093362617,17.88
8796093362981,16.12
8796093364229,25.93
8796093364787,21.45
8796093367230,24.00
8796093367608,23.01
8796093375069,23.65
8796093375709,12.52
8796093376670,21.20
8796093376893,14.04
8796093376993,20.50
8796093377192,25.73
8796093377323,19.02
8796093379043,16.49
8796093381359,19.02
8796093381864,19.38
8796093383031,15.46
8796093385071,17.63
8796093388305,20.04
8796093389342,14.55
8796093392962,28.54
8796093396921,13.58
8796093397460,10.75
8796093397897,18.80
8796093397901,18.48
8796093398031,19.41
8796093399115,10.91
8796093399318,23.38
8796093399390,19.37
8796093399524,15.02
8796093405260,22.60
8796093406342,14.40
8796093406555,18.08
8796093410234,21.16
8796093415494,10.32
8796093415871,22.11
8796093416451,17.75
8796093417252,16.83
8796093423694,17.91
8796093427156,27.54
8796093429399,16.96
8796093430148,17.58
8796093430885,14.79
8796093434701,15.30
8796093434760,17.28
8796093435038,15.57
8796093435835,31.53
8796093436107,16.69
8796093436527,18.41
8796093436533,14.30
8796093436756,19.10
8796093438997,19.47
8796093439476,15.52
8796093441750,14.46
8796093442407,11.90
8796093443132,16.44
8796093444030,15.23
8796093444498,19.20
8796093445358,13.32
8796093445777,14.35
8796093445952,24.60
8796093447238,18.91
8796093448835,12.46
8796093449415,16.73
8796093454519,18.67
8796093455457,17.69
8796093455856,18.23
8796093455905,11.56
8796093461531,18.31
8796093462129,19.38
8796093463820,15.16
8796093464411,12.95
8796093465077,18.83
8796093465989,17.64
8796093468935,16.95
8796093472012,27.95
8796093472490,26.54
8796093473652,11.06
8796093473781,8.89
8796093473900,17.56
8796093475348,15.79
8796093476071,15.18
8796093476215,20.71
8796093480213,18.41
8796093480521,12.29
8796093483492,11.18
8796093484140,24.24
8796093484681,21.60
8796093487489,14.86
8796093488713,20.30
8796093489211,21.02
8796093490226,15.09
8796093492831,23.23
8796093497319,7.11
8796093499748,17.50
8796093499967,11.90
8796093500024,6.48
8796093501046,13.56
8796093502570,14.58
8796093506972,24.92
8796093507239,15.48
8796093511488,14.37
8796093512571,19.50
8796093513188,14.81
8796093514394,29.44
8796093517732,16.41
8796093518145,21.65
8796093519873,13.19
8796093521968,13.47
8796093534067,13.53
8796093535363,24.36
8796093537614,21.36
8796093540534,14.04
8796093540597,14.23
8796093544650,19.99
8796093545285,14.36
8796093545492,17.77
8796093545532,13.33
8796093549169,16.84
8796093551251,17.45
8796093551408,19.19
8796093553060,19.44
8796093553987,19.57
8796093555129,13.61
8796093555188,22.44
8796093555557,20.25
8796093555843,21.15
8796093556928,18.07
8796093558640,18.33
8796093561815,17.08
8796093562778,16.87
8796093562918,20.84
8796093563038,20.47
8796093564839,13.71
8796093565963,14.40
8796093566572,18.47
8796093570420,23.51
8796093572922,21.33
8796093573437,12.94
8796093576551,21.11
8796093576885,16.54
8796093579545,15.90
8796093581632,20.91
8796093582264,18.70
8796093583166,7.76
8796093585147,16.28
8796093592495,16.68
8796093592983,13.50
8796093595051,18.43
8796093598146,12.70
8796093600256,15.62
8796093601782,16.40
8796093602200,20.13
8796093602858,29.11
8796093602903,14.23
8796093603632,9.38
8796093603911,22.13
8796093606395,12.61
8796093607546,18.11
8796093610570,26.25
8796093612541,14.12
8796093614089,12.98
8796093614649,22.52
8796093616710,13.73
8796093622305,14.50
8796093622702,18.47
8796093625077,21.99
8796093629732,18.34
8796093631190,14.63
8796093633703,10.89
8796093635782,13.40
8796093636851,22.32
8796093640356,13.80
8796093640815,19.99
8796093640926,15.96
8796093642323,21.94
8796093644557,20.21
8796093644827,17.54
8796093648611,16.07
8796093650096,13.25
8796093651088,9.85
8796093653126,15.85
8796093653764,22.02
8796093655297,20.09
8796093655645,24.87
8796093656990,19.23
8796093660313,23.29
8796093660928,16.37
8796093662984,22.37
8796093666749,14.91
8796093667014,14.93
8796093667806,18.76
8796093670939,10.32
8796093671786,17.33
8796093671850,24.59
8796093673171,15.71
8796093674420,13.11
8796093674437,13.61
8796093675497,14.37
8796093676048,16.68
8796093676655,13.16
8796093677548,17.26
8796093678119,8.80
8796093678724,18.63
8796093681119,12.21
8796093682729,15.37
8796093684079,20.13
8796093684934,18.19
8796093685403,18.08
8796093686538,24.61
8796093686884,17.67
8796093688766,9.83
8796093689872,20.45
8796093693673,15.65
8796093694921,10.27
8796093696687,17.61
8796093697004,20.84
8796093699331,21.06
8796093700669,15.19
8796093701037,16.49
8796093701557,13.70
8796093702621,12.42
8796093703697,19.64
8796093704395,18.92
8796093704476,9.79
8796093706173,21.27
8796093708821,14.49
8796093709424,16.47
8796093709553,15.03
8796093710149,15.43
8796093710535,15.21
8796093711556,25.77
8796093712472,17.41
8796093713696,22.23
8796093714754,14.50
8796093715584,16.40
8796093715629,11.90
8796093718743,14.53
8796093721650,8.43
8796093722601,25.57
8796093725636,27.83
8796093727557,32.84
8796093729409,24.55
8796093729714,24.32
8796093733009,15.52
8796093733817,16.92
8796093735625,25.46
8796093735788,14.16
8796093736428,11.56
8796093736709,21.09
8796093738774,19.20
8796093741575,18.07
8796093742113,16.38
8796093743297,20.62
8796093745017,17.04
8796093745704,14.86
8796093746869,15.39
8796093746976,16.42
8796093747582,17.21
8796093749328,17.18
8796093749945,13.85
8796093750125,26.06
8796093751181,9.69
8796093751517,20.02
8796093752080,27.81
8796093752529,19.24
8796093753505,15.25
8796093753650,14.49
8796093757993,24.30
8796093758030,17.50
8796093762210,20.01
8796093762284,12.45
8796093765095,17.09
8796093766637,14.60
8796093766749,23.48
8796093766877,15.22
8796093769148,23.20
8796093772206,12.80
8796093772960,20.55
8796093773073,23.48
8796093773119,18.15
8796093779156,34.24
8796093779508,22.15
8796093782848,18.18
8796093783393,23.25
8796093783608,24.83
8796093786053,12.51
8796093789985,16.98
8796093790060,15.24
8796093791364,13.98
8796093795801,24.59
8796093796177,21.01
8796093796892,13.85
8796093796934,20.48
8796093797661,16.40
8796093797864,22.44
8796093798124,8.65
8796093798538,15.41
8796093799513,19.49
8796093801395,12.45
8796093802345,13.15
8796093802898,16.94
8796093803848,18.06
8796093806742,24.77
8796093807250,17.13
8796093807442,23.76
8796093807495,19.87
8796093807579,22.76
8796093807610,16.52
8796093808549,23.73
8796093808560,6.86
8796093809790,25.16
8796093810833,12.93
8796093812702,14.95
8796093812824,18.70
8796093813108,15.58
8796093814227,16.25
8796093815018,14.40
8796093816980,23.52
8796093817020,18.60
8796093818299,16.98
8796093821350,17.69
8796093821676,16.72
8796093822615,22.36
8796093822711,13.49
8796093822752,18.13
8796093824353,13.89
8796093825269,18.06
8796093827737,29.75
8796093827890,18.32
8796093828627,17.20
8796093829403,17.67
8796093830719,20.16
8796093833614,13.60
8796093834357,12.46
8796093834566,17.85
8796093836594,12.91
8796093836841,16.75
8796093839956,16.79
8796093841317,13.57
8796093842835,16.73
8796093843116,9.40
8796093844497,18.57
8796093847461,22.78
8796093847522,23.78
8796093848909,17.76
8796093850458,11.86
8796093851950,21.57
8796093853067,22.31
8796093853858,19.43
8796093855098,15.67
8796093855228,18.25
8796093857709,14.36
8796093858588,10.73
8796093859219,19.37
8796093859319,19.51
8796093860478,19.66
8796093861608,23.94
8796093862746,21.74
8796093863070,17.38
8796093863633,7.36
8796093863708,17.66
8796093865463,12.14
8796093866455,18.03
8796093866960,20.33
8796093867257,17.81
8796093867903,16.07
8796093869213,15.07
8796093870613,18.54
8796093870801,5.95
8796093873484,10.67
8796093873951,20.92
8796093873958,16.77
8796093874443,16.53
8796093874898,17.14
8796093876962,23.52
8796093877654,14.94
8796093880225,15.45
8796093882006,17.69
8796093883677,15.44
8796093884176,20.41
8796093884517,18.77
8796093888004,14.84
8796093890914,18.82
8796093894837,17.73
8796093894877,10.53
8796093896281,19.23
8796093897575,6.91
8796093897777,9.01
8796093898573,14.74
8796093900939,19.05
8796093901141,14.61
8796093901896,15.67
8796093902400,14.79
8796093902455,22.28
8796093903715,10.34
8796093904452,14.31
8796093905368,18.56
8796093906345,21.84
8796093908248,28.00
8796093913233,10.66
8796093913489,13.18
8796093914943,17.68
8796093915493,25.94
8796093915771,24.14
8796093916067,14.56
8796093918056,10.39
8796093919259,15.82
8796093919695,14.18
8796093920373,16.99
8796093921209,27.44
8796093922204,12.10
8796093924056,16.13
8796093924772,14.41
8796093928080,13.71
8796093928518,14.63
8796093929203,15.91
8796093929354,23.49
8796093931051,20.80
8796093931584,25.09
8796093932684,15.64
8796093932891,22.75
8796093933153,11.94
8796093933416,18.67
8796093937606,19.13
8796093938292,9.02
8796093940600,12.59
8796093942097,20.67
8796093943544,13.76
8796093944016,17.57
8796093944358,20.33
8796093944613,16.74
8796093948197,25.66
8796093949033,17.95
8796093949723,21.78
8796093953023,26.63
8796093954571,22.19
8796093957504,15.69
8796093957885,22.92
8796093959417,21.10
8796093960327,17.46
8796093961745,24.57
8796093961994,21.45
8796093962034,14.29
8796093964288,19.29
8796093966390,14.48
8796093966809,24.52
8796093967291,15.27
8796093967766,18.91
8796093969991,19.07
8796093971057,16.68
8796093971232,19.96
8796093971711,18.36
8796093972607,18.04
8796093972797,18.29
8796093973052,11.03
8796093975256,32.54
8796093975875,17.45
8796093977038,17.23
8796093977879,14.49
8796093978420,21.28
8796093979991,22.58
8796093983183,19.18
8796093985312,8.67
8796093986825,9.96
8796093987587,17.79
8796093988278,13.10
8796093991369,22.81
8796093993949,16.95
8796093995120,17.66
8796093997637,11.92
8796093999111,15.53
8796094000727,24.42
8796094000815,15.54
8796094001390,20.88
8796094002637,19.31
8796094003112,17.94
8796094004251,17.12
8796094006642,15.93
8796094008268,14.32
8796094009024,23.71
8796094012260,16.74
8796094013228,17.13
8796094014198,19.20
8796094015603,20.04
8796094016934,13.12
8796094019271,13.47
8796094019364,15.59
8796094020805,13.89
10995116281192,21.52
10995116282549,19.55
10995116283873,16.12
10995116287712,51.01
10995116290744,21.40
10995116291959,15.71
10995116294280,13.53
10995116296071,19.51
10995116296419,20.16
10995116297632,16.56
10995116299695,17.29
10995116300523,11.53
10995116301501,13.87
10995116301815,17.41
10995116302214,25.81
10995116303675,16.89
10995116303889,12.24
10995116306877,16.41
10995116308105,22.39
10995116310785,16.88
10995116311225,23.94
10995116311557,9.07
